
opcode=21(iload)	,pushnum=1,load=7,lineinfo=trace.MultiTest#foo#51#119,nextinst=121
opcode=21(iload)	,pushnum=1,load=6,lineinfo=trace.MultiTest#foo#51#121,nextinst=123
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#51#123,nextinst=124
opcode=54(istore)	,popnum=1,store=7,lineinfo=trace.MultiTest#foo#51#124,nextinst=126
opcode=21(iload)	,pushnum=1,load=8,lineinfo=trace.MultiTest#foo#52#126,nextinst=128
opcode=21(iload)	,pushnum=1,load=7,lineinfo=trace.MultiTest#foo#52#128,nextinst=130
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#52#130,nextinst=131
opcode=54(istore)	,popnum=1,store=8,lineinfo=trace.MultiTest#foo#52#131,nextinst=133
opcode=21(iload)	,pushnum=1,load=9,lineinfo=trace.MultiTest#foo#53#133,nextinst=135
opcode=21(iload)	,pushnum=1,load=8,lineinfo=trace.MultiTest#foo#53#135,nextinst=137
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#53#137,nextinst=138
opcode=54(istore)	,popnum=1,store=9,lineinfo=trace.MultiTest#foo#53#138,nextinst=140
opcode=21(iload)	,pushnum=1,load=10,lineinfo=trace.MultiTest#foo#54#140,nextinst=142
opcode=21(iload)	,pushnum=1,load=9,lineinfo=trace.MultiTest#foo#54#142,nextinst=144
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#54#144,nextinst=145
opcode=54(istore)	,popnum=1,store=10,lineinfo=trace.MultiTest#foo#54#145,nextinst=147
opcode=21(iload)	,pushnum=1,load=11,lineinfo=trace.MultiTest#foo#55#147,nextinst=149
opcode=21(iload)	,pushnum=1,load=10,lineinfo=trace.MultiTest#foo#55#149,nextinst=151
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#55#151,nextinst=152
opcode=54(istore)	,popnum=1,store=11,lineinfo=trace.MultiTest#foo#55#152,nextinst=154
opcode=21(iload)	,pushnum=1,load=12,lineinfo=trace.MultiTest#foo#56#154,nextinst=156
opcode=21(iload)	,pushnum=1,load=11,lineinfo=trace.MultiTest#foo#56#156,nextinst=158
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#56#158,nextinst=159
opcode=54(istore)	,popnum=1,store=12,lineinfo=trace.MultiTest#foo#56#159,nextinst=161
opcode=21(iload)	,pushnum=1,load=13,lineinfo=trace.MultiTest#foo#57#161,nextinst=163
opcode=21(iload)	,pushnum=1,load=12,lineinfo=trace.MultiTest#foo#57#163,nextinst=165
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#57#165,nextinst=166
opcode=54(istore)	,popnum=1,store=13,lineinfo=trace.MultiTest#foo#57#166,nextinst=168
opcode=21(iload)	,pushnum=1,load=14,lineinfo=trace.MultiTest#foo#58#168,nextinst=170
opcode=21(iload)	,pushnum=1,load=13,lineinfo=trace.MultiTest#foo#58#170,nextinst=172
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#58#172,nextinst=173
opcode=54(istore)	,popnum=1,store=14,lineinfo=trace.MultiTest#foo#58#173,nextinst=175
opcode=21(iload)	,pushnum=1,load=15,lineinfo=trace.MultiTest#foo#59#175,nextinst=177
opcode=21(iload)	,pushnum=1,load=14,lineinfo=trace.MultiTest#foo#59#177,nextinst=179
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#59#179,nextinst=180
opcode=54(istore)	,popnum=1,store=15,lineinfo=trace.MultiTest#foo#59#180,nextinst=182
opcode=21(iload)	,pushnum=1,load=16,lineinfo=trace.MultiTest#foo#60#182,nextinst=184
opcode=21(iload)	,pushnum=1,load=15,lineinfo=trace.MultiTest#foo#60#184,nextinst=186
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#60#186,nextinst=187
opcode=54(istore)	,popnum=1,store=16,lineinfo=trace.MultiTest#foo#60#187,nextinst=189
opcode=21(iload)	,pushnum=1,load=17,lineinfo=trace.MultiTest#foo#61#189,nextinst=191
opcode=21(iload)	,pushnum=1,load=16,lineinfo=trace.MultiTest#foo#61#191,nextinst=193
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#61#193,nextinst=194
opcode=54(istore)	,popnum=1,store=17,lineinfo=trace.MultiTest#foo#61#194,nextinst=196
opcode=21(iload)	,pushnum=1,load=18,lineinfo=trace.MultiTest#foo#62#196,nextinst=198
opcode=21(iload)	,pushnum=1,load=17,lineinfo=trace.MultiTest#foo#62#198,nextinst=200
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#62#200,nextinst=201
opcode=54(istore)	,popnum=1,store=18,lineinfo=trace.MultiTest#foo#62#201,nextinst=203
opcode=21(iload)	,pushnum=1,load=19,lineinfo=trace.MultiTest#foo#63#203,nextinst=205
opcode=21(iload)	,pushnum=1,load=18,lineinfo=trace.MultiTest#foo#63#205,nextinst=207
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#63#207,nextinst=208
opcode=54(istore)	,popnum=1,store=19,lineinfo=trace.MultiTest#foo#63#208,nextinst=210
opcode=21(iload)	,pushnum=1,load=20,lineinfo=trace.MultiTest#foo#64#210,nextinst=212
opcode=21(iload)	,pushnum=1,load=19,lineinfo=trace.MultiTest#foo#64#212,nextinst=214
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#64#214,nextinst=215
opcode=54(istore)	,popnum=1,store=20,lineinfo=trace.MultiTest#foo#64#215,nextinst=217
opcode=21(iload)	,pushnum=1,load=21,lineinfo=trace.MultiTest#foo#65#217,nextinst=219
opcode=21(iload)	,pushnum=1,load=20,lineinfo=trace.MultiTest#foo#65#219,nextinst=221
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#65#221,nextinst=222
opcode=54(istore)	,popnum=1,store=21,lineinfo=trace.MultiTest#foo#65#222,nextinst=224
opcode=21(iload)	,pushnum=1,load=22,lineinfo=trace.MultiTest#foo#66#224,nextinst=226
opcode=21(iload)	,pushnum=1,load=21,lineinfo=trace.MultiTest#foo#66#226,nextinst=228
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#66#228,nextinst=229
opcode=54(istore)	,popnum=1,store=22,lineinfo=trace.MultiTest#foo#66#229,nextinst=231
opcode=21(iload)	,pushnum=1,load=23,lineinfo=trace.MultiTest#foo#67#231,nextinst=233
opcode=21(iload)	,pushnum=1,load=22,lineinfo=trace.MultiTest#foo#67#233,nextinst=235
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#67#235,nextinst=236
opcode=54(istore)	,popnum=1,store=23,lineinfo=trace.MultiTest#foo#67#236,nextinst=238
opcode=21(iload)	,pushnum=1,load=24,lineinfo=trace.MultiTest#foo#68#238,nextinst=240
opcode=21(iload)	,pushnum=1,load=23,lineinfo=trace.MultiTest#foo#68#240,nextinst=242
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#68#242,nextinst=243
opcode=54(istore)	,popnum=1,store=24,lineinfo=trace.MultiTest#foo#68#243,nextinst=245
opcode=21(iload)	,pushnum=1,load=25,lineinfo=trace.MultiTest#foo#69#245,nextinst=247
opcode=21(iload)	,pushnum=1,load=24,lineinfo=trace.MultiTest#foo#69#247,nextinst=249
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#69#249,nextinst=250
opcode=54(istore)	,popnum=1,store=25,lineinfo=trace.MultiTest#foo#69#250,nextinst=252
opcode=21(iload)	,pushnum=1,load=26,lineinfo=trace.MultiTest#foo#70#252,nextinst=254
opcode=21(iload)	,pushnum=1,load=25,lineinfo=trace.MultiTest#foo#70#254,nextinst=256
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#70#256,nextinst=257
opcode=54(istore)	,popnum=1,store=26,lineinfo=trace.MultiTest#foo#70#257,nextinst=259
opcode=21(iload)	,pushnum=1,load=27,lineinfo=trace.MultiTest#foo#71#259,nextinst=261
opcode=21(iload)	,pushnum=1,load=26,lineinfo=trace.MultiTest#foo#71#261,nextinst=263
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#71#263,nextinst=264
opcode=54(istore)	,popnum=1,store=27,lineinfo=trace.MultiTest#foo#71#264,nextinst=266
opcode=21(iload)	,pushnum=1,load=28,lineinfo=trace.MultiTest#foo#72#266,nextinst=268
opcode=21(iload)	,pushnum=1,load=27,lineinfo=trace.MultiTest#foo#72#268,nextinst=270
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#72#270,nextinst=271
opcode=54(istore)	,popnum=1,store=28,lineinfo=trace.MultiTest#foo#72#271,nextinst=273
opcode=21(iload)	,pushnum=1,load=29,lineinfo=trace.MultiTest#foo#73#273,nextinst=275
opcode=21(iload)	,pushnum=1,load=28,lineinfo=trace.MultiTest#foo#73#275,nextinst=277
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#73#277,nextinst=278
opcode=54(istore)	,popnum=1,store=29,lineinfo=trace.MultiTest#foo#73#278,nextinst=280
opcode=21(iload)	,pushnum=1,load=30,lineinfo=trace.MultiTest#foo#74#280,nextinst=282
opcode=21(iload)	,pushnum=1,load=29,lineinfo=trace.MultiTest#foo#74#282,nextinst=284
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#74#284,nextinst=285
opcode=54(istore)	,popnum=1,store=30,lineinfo=trace.MultiTest#foo#74#285,nextinst=287
opcode=21(iload)	,pushnum=1,load=31,lineinfo=trace.MultiTest#foo#75#287,nextinst=289
opcode=21(iload)	,pushnum=1,load=30,lineinfo=trace.MultiTest#foo#75#289,nextinst=291
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#75#291,nextinst=292
opcode=54(istore)	,popnum=1,store=31,lineinfo=trace.MultiTest#foo#75#292,nextinst=294
opcode=21(iload)	,pushnum=1,load=32,lineinfo=trace.MultiTest#foo#76#294,nextinst=296
opcode=21(iload)	,pushnum=1,load=31,lineinfo=trace.MultiTest#foo#76#296,nextinst=298
opcode=96(iadd)	,popnum=2,pushnum=1,lineinfo=trace.MultiTest#foo#76#298,nextinst=299
opcode=54(istore)	,popnum=1,store=32,lineinfo=trace.MultiTest#foo#76#299,nextinst=301
opcode=132(iinc)	,store=2,CONST=1,lineinfo=trace.MultiTest#foo#46#301,nextinst=304
opcode=167(goto)	,branchbyte=-213,lineinfo=trace.MultiTest#foo#46#304,nextinst=307
opcode=28(iload_2)	,pushnum=1,load=2,lineinfo=trace.MultiTest#foo#46#91,nextinst=92
opcode=27(iload_1)	,pushnum=1,load=1,lineinfo=trace.MultiTest#foo#46#92,nextinst=93
opcode=162(if_icmpge)	,popnum=2,branchbyte=214,lineinfo=trace.MultiTest#foo#46#93,nextinst=96
opcode=21(iload)	,pushnum=1,load=32,lineinfo=trace.MultiTest#foo#78#307,nextinst=309
opcode=172(ireturn)	,popnum=-1,lineinfo=trace.MultiTest#foo#78#309,nextinst=-1
opcode=3(iconst_0)	,pushnum=1,lineinfo=trace.MultiTest#fail#88#5,nextinst=6
opcode=184(invokestatic)	,calltype=(II)V,callclass=org.junit.jupiter.api.Assertions,callname=assertEquals,lineinfo=trace.MultiTest#fail#88#6,nextinst=9
